,latitude,longitude,address,city,country,name,postalCode,State Code,State,Region,Division
0,35.803788,-83.580553,206 Wears Valley Rd,Pigeon Forge,US,Taco Bell,37863,TN,Tennessee,South,East South Central
1,35.782339,-83.551408,3652 Parkway,Pigeon Forge,US,Arby's,37863,TN,Tennessee,South,East South Central
2,36.594351,-87.287425,3067 Wilma Rudolph Blvd,Clarksville,US,Arby's,37040,TN,Tennessee,South,East South Central
3,35.04561,-89.6942,967 W Poplar Ave,Collierville,US,Arby's,38017,TN,Tennessee,South,East South Central
4,35.175914,-89.792333,1860 N Germantown Pkwy,Cordova,US,Arby's,38016,TN,Tennessee,South,East South Central
5,36.524041,-82.312707,2260 Highway 394,Blountville,US,McDonald's,37617,TN,Tennessee,South,East South Central
6,36.534114,-82.390053,214 Carolina Pottery Dr,Blountville,US,McDonald's,37617,TN,Tennessee,South,East South Central
7,36.541865,-82.33235,1313 Highway 394,Blountville,US,Arby's,37617,TN,Tennessee,South,East South Central
8,36.006911,-84.018081,6706 Clinton Hwy,Knoxville,US,Burger King,37912,TN,Tennessee,South,East South Central
9,35.30936,-86.87959,3685 Pulaski Hwy,Cornersville,US,McDonald's,37047,TN,Tennessee,South,East South Central
10,36.02263,-87.33807,1005 E Christi Dr,Dickson,US,McDonald's,37055,TN,Tennessee,South,East South Central
11,36.376645,-85.338262,1198 W Main St,Livingston,US,Arby's,38570,TN,Tennessee,South,East South Central
12,36.027337,-83.928196,4849 N Broadway,Knoxville,US,Arby's,37918,TN,Tennessee,South,East South Central
13,35.904871,-84.142712,408 Lovell Rd,Knoxville,US,Arby's,37934,TN,Tennessee,South,East South Central
14,36.004299,-84.019892,2750 Schaad Rd,Knoxville,US,Arby's,37921,TN,Tennessee,South,East South Central
15,36.174747,-86.5126,245 N Mt Juliet Rd,Mount Juliet,US,Arby's,37122,TN,Tennessee,South,East South Central
16,36.300038,-82.469068,405 E Jackson Blvd,Jonesborough,US,Arby's,37659,TN,Tennessee,South,East South Central
17,35.657745,-88.850925,601 Old Hickory,Jackson,US,Arby's,38305,TN,Tennessee,South,East South Central
18,35.681656,-88.856849,208 Stonebrook Pl,Jackson,US,Arby's,38305,TN,Tennessee,South,East South Central
19,35.199009,-85.16108,8514 Hixson Pike,Hixson,US,Arby's,37343,TN,Tennessee,South,East South Central
20,36.170171,-82.819643,519 Tusculum Blvd,Greeneville,US,Arby's,37743,TN,Tennessee,South,East South Central
21,36.021612,-87.3397,2330 Hwy 46 S,Dickson,US,Arby's,37055,TN,Tennessee,South,East South Central
22,35.643902,-86.891575,1623 Bear Creek Pike,Columbia,US,Arby's,38401,TN,Tennessee,South,East South Central
23,35.009665,-85.220524,5420 Brainerd Rd,Chattanooga,US,Arby's,37411,TN,Tennessee,South,East South Central
24,35.040875,-85.152459,7314 Shallowford Rd,Chattanooga,US,Arby's,37421,TN,Tennessee,South,East South Central
25,35.205193,-89.795492,8018 Us Highway 64,Memphis,US,Arby's,38133,TN,Tennessee,South,East South Central
26,35.373156,-86.221718,1018 N Jackson St,Tullahoma,US,McDonald's,37388,TN,Tennessee,South,East South Central
27,35.459354,-85.046898,3034 Rhea County Hwy,Dayton,US,McDonald's,37321,TN,Tennessee,South,East South Central
28,35.140875,-85.327275,1305 Taft Hwy,Signal Mountain,US,McDonald's,37377,TN,Tennessee,South,East South Central
29,35.140829,-85.248355,5440 Highway 153,Hixson,US,McDonald's,37343,TN,Tennessee,South,East South Central
30,35.127103,-84.720553,178 Highway 64,Ocoee,US,McDonald's,37361,TN,Tennessee,South,East South Central
31,35.378379,-85.384848,332 Rankin Ave S,Dunlap,US,McDonald's,37327,TN,Tennessee,South,East South Central
32,35.201114,-85.158938,8601 Hixson Pike,Hixson,US,McDonald's,37343,TN,Tennessee,South,East South Central
33,35.74481,-86.93916,5431 Main St,Spring Hill,US,McDonald's,37174,TN,Tennessee,South,East South Central
34,36.142389,-86.743079,524 Murfreesboro Pike,Nashville,US,McDonald's,37210,TN,Tennessee,South,East South Central
35,35.201159,-84.844775,4500 N Lee Hwy,Cleveland,US,McDonald's,37312,TN,Tennessee,South,East South Central
36,36.086234,-86.694938,331 Harding Pl,Nashville,US,McDonald's,37211,TN,Tennessee,South,East South Central
37,36.156083,-86.787663,1201 Broadway,Nashville,US,McDonald's,37203,TN,Tennessee,South,East South Central
38,36.145691,-86.811808,2700 W End Ave,Nashville,US,McDonald's,37203,TN,Tennessee,South,East South Central
39,36.468971,-86.678718,856 Highway 76,White House,US,McDonald's,37188,TN,Tennessee,South,East South Central
40,35.513214,-86.452045,1880 N Main St,Shelbyville,US,McDonald's,37160,TN,Tennessee,South,East South Central
41,35.95728,-85.81157,505 S Congress Blvd,Smithville,US,McDonald's,37166,TN,Tennessee,South,East South Central
42,36.25791,-86.65756,1252 Robinson Rd,Old Hickory,US,McDonald's,37138,TN,Tennessee,South,East South Central
43,35.841338,-86.391189,106 SE Broad St,Murfreesboro,US,McDonald's,37130,TN,Tennessee,South,East South Central
44,36.23145,-86.51437,11279 Lebanon Rd,Mount Juliet,US,McDonald's,37122,TN,Tennessee,South,East South Central
45,36.321601,-86.623146,305 New Shackle Island Rd,Hendersonville,US,McDonald's,37075,TN,Tennessee,South,East South Central
46,36.2162,-86.33171,1420 W Main St,Lebanon,US,McDonald's,37087,TN,Tennessee,South,East South Central
47,36.385619,-86.45516,402 W Main St,Gallatin,US,McDonald's,37066,TN,Tennessee,South,East South Central
48,36.30015,-86.69999,906 Rivergate Pkwy,Goodlettsville,US,McDonald's,37072,TN,Tennessee,South,East South Central
49,36.39974,-86.16198,103 Mcmurry Blvd,Hartsville,US,McDonald's,37074,TN,Tennessee,South,East South Central
50,35.59911,-84.519332,160 New Highway 68,Sweetwater,US,Burger King,37874,TN,Tennessee,South,East South Central
51,35.921571,-83.866099,6504 Chapman Hwy,Knoxville,US,Taco Bell,37920,TN,Tennessee,South,East South Central
52,35.256037,-88.996902,715 W Market St,Bolivar,US,Taco Bell,38008,TN,Tennessee,South,East South Central
53,35.113345,-89.800791,7858 Wolf River Blvd,Germantown,US,Taco Bell,38138,TN,Tennessee,South,East South Central
54,35.929104,-84.033147,7414 Kingston Pike,Knoxville,US,Taco Bell,37919,TN,Tennessee,South,East South Central
55,36.207151,-86.779696,305 W Trinity Ln,Nashville,US,Subway,37207,TN,Tennessee,South,East South Central
56,35.083278,-87.430996,306 N Military St,Loretto,US,Subway,38469,TN,Tennessee,South,East South Central
57,35.068198,-90.059332,2953 S 3rd St,Memphis,US,Subway,38109,TN,Tennessee,South,East South Central
58,36.577719,-87.300778,2512b Wilma Rudolph Blvd,Clarksville,US,Subway,37040,TN,Tennessee,South,East South Central
59,36.557202,-82.60267,2500 W Stone Dr,Kingsport,US,Subway,37660,TN,Tennessee,South,East South Central
60,35.05265,-85.183563,2253 Olan Mills Dr,Chattanooga,US,Subway,37421,TN,Tennessee,South,East South Central
61,36.528029,-84.493526,20483 Alberta St,Oneida,US,Subway,37841,TN,Tennessee,South,East South Central
62,35.039655,-90.069555,3995 S 3rd St,Memphis,US,Taco Bell,38109,TN,Tennessee,South,East South Central
63,35.030769,-90.024765,4330 Elvis Presley Blvd,Memphis,US,Taco Bell,38116,TN,Tennessee,South,East South Central
64,36.3248,-86.7026,246 Long Hollow Pike,Goodlettsville,US,Domino's Pizza,37072,TN,Tennessee,South,East South Central
65,36.0577,-88.1154,131 Highway 641 N,Camden,US,Domino's Pizza,38320,TN,Tennessee,South,East South Central
66,35.17866,-84.86461,2507 Ocoee St N,Cleveland,US,Domino's Pizza,37312,TN,Tennessee,South,East South Central
67,36.5288,-82.6866,720 E Main Blvd,Church Hill,US,Domino's Pizza,37642,TN,Tennessee,South,East South Central
68,35.161167,-89.79509,1327 N Germantown Pkwy,Memphis,US,Domino's Pizza,38108,TN,Tennessee,South,East South Central
69,36.297597,-82.475145,101 E Jackson Blvd,Jonesborough,US,Subway,37659,TN,Tennessee,South,East South Central
70,36.000345,-83.776813,7206 Region Ln,Knoxville,US,Burger King,37914,TN,Tennessee,South,East South Central
71,36.326047,-86.70745,330 Cartwright St,Goodlettsville,US,Jack in the Box,37072,TN,Tennessee,South,East South Central
72,36.174305,-86.601578,5656 Old Hickory Blvd,Hermitage,US,Jack in the Box,37076,TN,Tennessee,South,East South Central
73,36.256142,-86.71438,650 Gallatin Pike S,Madison,US,Jack in the Box,37115,TN,Tennessee,South,East South Central
74,35.963315,-84.982086,558 Peavine Rd,Crossville,US,McDonald's,38571,TN,Tennessee,South,East South Central
75,35.254036,-87.325848,1216 N Locust Ave,Lawrenceburg,US,McDonald's,38464,TN,Tennessee,South,East South Central
76,36.1375,-85.502657,1001 S Jefferson Ave,Cookeville,US,McDonald's,38501,TN,Tennessee,South,East South Central
77,35.605708,-87.065313,1225 Trotwood Ave,Columbia,US,McDonald's,38401,TN,Tennessee,South,East South Central
78,35.441041,-88.631668,438 E Main St,Henderson,US,McDonald's,38340,TN,Tennessee,South,East South Central
79,36.290265,-88.314724,1019 Mineral Wells Ave,Paris,US,McDonald's,38242,TN,Tennessee,South,East South Central
80,35.217845,-89.913732,3363 Austin Peay Hwy,Memphis,US,McDonald's,38128,TN,Tennessee,South,East South Central
81,35.205235,-89.861616,6048 Stage Rd,Memphis,US,McDonald's,38134,TN,Tennessee,South,East South Central
82,35.15139,-89.891548,5084 Summer Ave,Memphis,US,McDonald's,38122,TN,Tennessee,South,East South Central
83,35.185295,-89.89575,2200 Covington Pike,Memphis,US,McDonald's,38128,TN,Tennessee,South,East South Central
84,35.149388,-89.920422,4210 Summer Ave,Memphis,US,McDonald's,38122,TN,Tennessee,South,East South Central
85,36.064968,-89.39576,2650 Lake Rd,Dyersburg,US,McDonald's,38024,TN,Tennessee,South,East South Central
86,35.037277,-90.024711,4096 Elvis Presley Blvd,Memphis,US,McDonald's,38116,TN,Tennessee,South,East South Central
87,35.051949,-89.950793,3377 Winchester Rd,Memphis,US,McDonald's,38118,TN,Tennessee,South,East South Central
88,35.096593,-90.056211,1861 S 3rd St,Memphis,US,McDonald's,38109,TN,Tennessee,South,East South Central
89,35.137881,-90.031572,905 Union Ave,Memphis,US,McDonald's,38103,TN,Tennessee,South,East South Central
90,36.145352,-82.847222,607 Asheville Hwy,Greeneville,US,Subway,37743,TN,Tennessee,South,East South Central
91,36.178502,-83.391403,5969 W Andrew Johnson Hwy,Morristown,US,Subway,37814,TN,Tennessee,South,East South Central
92,36.103448,-86.868462,5133 Harding Pike,Nashville,US,Subway,37205,TN,Tennessee,South,East South Central
93,36.214612,-86.596037,4615 Lebanon Pike,Hermitage,US,Subway,37076,TN,Tennessee,South,East South Central
94,36.484602,-82.503114,4128 Fort Henry Dr,Kingsport,US,Subway,37663,TN,Tennessee,South,East South Central
95,35.281318,-86.379251,367 Majors Blvd,Lynchburg,US,Subway,37352,TN,Tennessee,South,East South Central
96,35.992123,-83.920879,2085 N Broadway St,Knoxville,US,Taco Bell,37917,TN,Tennessee,South,East South Central
97,36.351431,-82.232736,415 W Elk Ave,Elizabethton,US,Pizza Hut,37643,TN,Tennessee,South,East South Central
98,36.116447,-83.485482,223 E Broadway Blvd,Jefferson City,US,Pizza Hut,37760,TN,Tennessee,South,East South Central
99,35.542944,-89.247253,2519 Anderson Ave,Brownsville,US,Pizza Hut,38012,TN,Tennessee,South,East South Central
100,36.113747,-84.12151,1112 N Charles G Seivers Blvd,Clinton,US,Pizza Hut,37716,TN,Tennessee,South,East South Central
101,35.833676,-88.898166,3021 Eastend Dr,Humboldt,US,Pizza Hut,38343,TN,Tennessee,South,East South Central
102,35.432884,-88.64975,555 W Main St,Henderson,US,Pizza Hut,38340,TN,Tennessee,South,East South Central
103,35.923939,-88.743199,3048 E Van Hook St,Milan,US,Pizza Hut,38358,TN,Tennessee,South,East South Central
104,36.155576,-85.517256,387 W Jackson Street,Cookeville,US,Taco Bell,38501,TN,Tennessee,South,East South Central
105,35.909712,-86.383239,3378 Memorial Blvd,Murfreesboro,US,Taco Bell,37130,TN,Tennessee,South,East South Central
106,36.468039,-86.677485,330 Hester Dr,White House,US,Taco Bell,37188,TN,Tennessee,South,East South Central
107,36.202974,-86.738381,2904 Gallatin Pike,Nashville,US,Taco Bell,37216,TN,Tennessee,South,East South Central
108,35.130634,-84.876529,2675 Apd 40,Cleveland,US,Taco Bell,37323,TN,Tennessee,South,East South Central
109,36.105554,-86.76416,2615 Powell Ave,Nashville,US,Taco Bell,37204,TN,Tennessee,South,East South Central
110,36.066242,-89.395382,2730 Lake Rd,Dyersburg,US,Taco Bell,38024,TN,Tennessee,South,East South Central
111,36.4651,-86.6581,3001 Highway 31 W,White House,US,Domino's Pizza,37188,TN,Tennessee,South,East South Central
112,35.366245,-86.20364,400 E Lincoln St,Tullahoma,US,Domino's Pizza,37388,TN,Tennessee,South,East South Central
113,36.0288,-84.0319,2145 W Emory Rd,Powell,US,Domino's Pizza,37849,TN,Tennessee,South,East South Central
114,36.0851,-86.7273,539 Paragon Mills Rd,Nashville,US,Domino's Pizza,37211,TN,Tennessee,South,East South Central
115,35.7829,-83.9479,2200 E Broadway Ave,Maryville,US,Domino's Pizza,37804,TN,Tennessee,South,East South Central
116,35.0506,-89.8139,7464 Winchester Rd,Memphis,US,Domino's Pizza,38125,TN,Tennessee,South,East South Central
117,36.469685,-86.678683,301 White House Crossing Way Suite A,White House,US,Arby's,37188,TN,Tennessee,South,East South Central
118,35.173456,-85.206053,6917 Middle Valley Rd,Hixson,US,Subway,37343,TN,Tennessee,South,East South Central
119,35.660294,-88.851576,660 Carriage House Dr,Jackson,US,Subway,38305,TN,Tennessee,South,East South Central
120,36.340361,-85.656679,697 S Grundy Quarles Hwy,Gainesboro,US,Subway,38562,TN,Tennessee,South,East South Central
121,36.577324,-86.514499,304 S Broadway Ste G,Portland,US,Arby's,37148,TN,Tennessee,South,East South Central
122,36.234034,-86.758963,3196 Dickerson Rd,Nashville,US,Arby's,37207,TN,Tennessee,South,East South Central
123,36.149331,-86.666882,2750 Elm Hill Pike,Nashville,US,Arby's,37214,TN,Tennessee,South,East South Central
124,35.696804,-85.780411,905 Smithville Hwy,McMinnville,US,Arby's,37110,TN,Tennessee,South,East South Central
125,36.251257,-86.717623,919 Gallatin Rd,Madison,US,Arby's,37115,TN,Tennessee,South,East South Central
126,35.751687,-83.99739,816 Foothills Dr,Maryville,US,Arby's,37801,TN,Tennessee,South,East South Central
127,36.151908,-86.809606,2400 Patterson St,Nashville,US,Dairy Queen,37203,TN,Tennessee,South,East South Central
128,36.035003,-83.869783,2520 Loves Creek Rd,Knoxville,US,Dairy Queen,37924,TN,Tennessee,South,East South Central
129,35.085457,-85.31638,1868 Dayton Blvd,Chattanooga,US,Wendy's,37405,TN,Tennessee,South,East South Central
130,36.557175,-82.213986,1505 Volunteer Pkwy,Bristol,US,Wendy's,37620,TN,Tennessee,South,East South Central
131,36.087186,-86.694865,330 Harding Pl,Nashville,US,Wendy's,37211,TN,Tennessee,South,East South Central
132,35.878711,-83.774725,10707 Chapman Hwy,Seymour,US,Wendy's,37865,TN,Tennessee,South,East South Central
133,36.144821,-86.745705,860 Elm Hill Pike,Nashville,US,Wendy's,37210,TN,Tennessee,South,East South Central
134,35.031047,-90.02455,4320 Elvis Presley Blvd,Memphis,US,Wendy's,38116,TN,Tennessee,South,East South Central
135,35.052066,-89.921016,4272 Winchester Rd,Memphis,US,Wendy's,38118,TN,Tennessee,South,East South Central
136,35.212217,-89.917813,3196 Austin Peay Hwy,Memphis,US,Wendy's,38128,TN,Tennessee,South,East South Central
137,35.13362,-89.965221,2895 Poplar Ave,Memphis,US,Wendy's,38111,TN,Tennessee,South,East South Central
138,35.955571,-83.934543,1816 Cumberland Ave,Knoxville,US,Wendy's,37916,TN,Tennessee,South,East South Central
139,35.952283,-83.914997,2401 Chapman Hwy,Knoxville,US,Wendy's,37920,TN,Tennessee,South,East South Central
140,36.349463,-82.398973,3201 Peoples St,Johnson City,US,Wendy's,37604,TN,Tennessee,South,East South Central
141,36.375194,-82.427568,2700 Boones Creek Rd,Johnson City,US,Wendy's,37615,TN,Tennessee,South,East South Central
142,36.176637,-82.799243,1330 E Andrew Johnson Hwy,Greeneville,US,Wendy's,37745,TN,Tennessee,South,East South Central
143,36.411415,-89.078079,1700A W Reelfoot Ave,Union City,US,Burger King,38261,TN,Tennessee,South,East South Central
144,36.592006,-82.220967,2940 W State St,Bristol,US,Taco Bell,37620,TN,Tennessee,South,East South Central
145,36.43654,-82.305923,5560 Highway 11 E,Piney Flats,US,Burger King,37686,TN,Tennessee,South,East South Central
146,36.187346,-82.759943,3755 E Andrew Johnson Hwy,Greeneville,US,McDonald's,37745,TN,Tennessee,South,East South Central
147,35.853972,-86.396624,819 Memorial Blvd,Murfreesboro,US,Burger King,37129,TN,Tennessee,South,East South Central
148,36.178006,-85.948282,106 Bradford Blvd,Gordonsville,US,Arby's,38563,TN,Tennessee,South,East South Central
149,35.187029,-86.111181,250 Dinah Shore Blvd,Winchester,US,Burger King,37398,TN,Tennessee,South,East South Central
150,36.03196,-83.870144,5260 Millertown Pike,Knoxville,US,McDonald's,37924,TN,Tennessee,South,East South Central
151,36.030795,-83.929317,5055 N Broadway St,Knoxville,US,McDonald's,37918,TN,Tennessee,South,East South Central
152,36.071445,-83.927541,6901 Maynardville Pike,Knoxville,US,McDonald's,37918,TN,Tennessee,South,East South Central
153,36.008244,-83.974957,322 Merchant Dr,Knoxville,US,McDonald's,37912,TN,Tennessee,South,East South Central
154,36.049132,-83.999856,409 E Emory Rd,Powell,US,McDonald's,37849,TN,Tennessee,South,East South Central
155,36.206521,-83.323338,2212 W Andrew Johnson Hwy,Morristown,US,McDonald's,37814,TN,Tennessee,South,East South Central
156,35.951159,-83.201046,817 Cosby Hwy,Newport,US,McDonald's,37821,TN,Tennessee,South,East South Central
157,35.846969,-83.992196,1907 Marriott Dr,Louisville,US,McDonald's,37777,TN,Tennessee,South,East South Central
158,36.224521,-83.045137,35 Speedway Ln,Bulls Gap,US,McDonald's,37711,TN,Tennessee,South,East South Central
159,35.712677,-83.517317,745 Parkway,Gatlinburg,US,McDonald's,37738,TN,Tennessee,South,East South Central
160,36.549199,-82.519067,1620 E Stone Dr,Kingsport,US,McDonald's,37660,TN,Tennessee,South,East South Central
161,36.48133,-82.496481,4317 Fort Henry Dr,Kingsport,US,McDonald's,37663,TN,Tennessee,South,East South Central
162,36.358709,-82.394261,3100 Browns Mill Rd,Johnson City,US,McDonald's,37604,TN,Tennessee,South,East South Central
163,36.307691,-82.363572,826 W Walnut St,Johnson City,US,McDonald's,37604,TN,Tennessee,South,East South Central
164,35.030289,-85.184651,6220 Lee Hwy,Chattanooga,US,McDonald's,37421,TN,Tennessee,South,East South Central
165,35.025494,-85.364473,156 Browns Ferry Rd,Chattanooga,US,McDonald's,37419,TN,Tennessee,South,East South Central
166,35.694223,-85.778753,708 Smithville Hwy,McMinnville,US,Dairy Queen,37110,TN,Tennessee,South,East South Central
167,36.153182,-85.475377,1310 E Spring St,Cookeville,US,Burger King,38501,TN,Tennessee,South,East South Central
168,35.106814,-89.884625,911 Estate Dr,Memphis,US,Taco Bell,38119,TN,Tennessee,South,East South Central
169,35.115172,-85.255447,4115 Hixson Pike,Chattanooga,US,Taco Bell,37415,TN,Tennessee,South,East South Central
170,35.905221,-84.018656,7701 S Northshore Dr,Knoxville,US,Subway,37919,TN,Tennessee,South,East South Central
171,36.097118,-86.14175,8490 Sparta Pike,Watertown,US,Subway,37184,TN,Tennessee,South,East South Central
172,35.141087,-90.030078,920 Madison Ave,Memphis,US,Subway,38103,TN,Tennessee,South,East South Central
173,35.941655,-84.062591,8410 Middlebrook Pike,Knoxville,US,Subway,37923,TN,Tennessee,South,East South Central
174,35.827284,-86.079003,803 W Main St,Woodbury,US,Subway,37190,TN,Tennessee,South,East South Central
175,36.378689,-85.332033,807 W Main St,Livingston,US,Subway,38570,TN,Tennessee,South,East South Central
176,36.338938,-82.373686,2000 N Roan St,Johnson City,US,Taco Bell,37601,TN,Tennessee,South,East South Central
177,35.208668,-89.8952,3045 Covington Pike,Memphis,US,Taco Bell,38128,TN,Tennessee,South,East South Central
178,35.08474,-85.19848,4500 Highway 58,Chattanooga,US,Wendy's,37416,TN,Tennessee,South,East South Central
179,36.30752,-86.60773,168 E Main St,Hendersonville,US,Wendy's,37075,TN,Tennessee,South,East South Central
180,35.083378,-85.05857,6009 Ooltewah Georgetown Rd,Ooltewah,US,Wendy's,37363,TN,Tennessee,South,East South Central
181,36.503189,-87.370532,1200 Highway 48,Clarksville,US,Subway,37040,TN,Tennessee,South,East South Central
182,36.176453,-85.497359,1064 N Washington Ave,Cookeville,US,Subway,38501,TN,Tennessee,South,East South Central
183,35.58853897,-87.09721466,5021 Trotwood Ave,Columbia,US,Subway,38401,TN,Tennessee,South,East South Central
184,36.078724,-86.95137,7642 Highway 70 S,Nashville,US,Wendy's,37221,TN,Tennessee,South,East South Central
185,35.29337,-89.675865,11590 Highway 70,Arlington,US,McDonald's,38002,TN,Tennessee,South,East South Central
186,35.14931,-89.93699,3717 Summer Ave,Memphis,US,Wendy's,38122,TN,Tennessee,South,East South Central
187,36.07662,-86.64154,2541 Murfreesboro Pike,Nashville,US,Taco Bell,37217,TN,Tennessee,South,East South Central
188,36.1013,-86.8176,4114 Hillsboro Rd,Nashville,US,McDonald's,37215,TN,Tennessee,South,East South Central
189,42.368823,-83.138251,9768 Grand River Ave,Detroit,US,Wendy's,48204,MI,Michigan,Midwest,East North Central
190,42.416819,-83.180444,13600 W McNichols Rd,Detroit,US,Burger King,48235,MI,Michigan,Midwest,East North Central
191,42.62877,-82.993912,45201 Schoenherr Rd,Utica,US,Taco Bell,48315,MI,Michigan,Midwest,East North Central
192,42.230907,-83.739813,3860 S State Rd,Ann Arbor,US,Taco Bell,48108,MI,Michigan,Midwest,East North Central
193,42.283657,-83.363898,32940 Michigan Ave,Wayne,US,Taco Bell,48184,MI,Michigan,Midwest,East North Central
194,42.25059,-83.195322,2306 Dix Hwy,Lincoln Park,US,Taco Bell,48146,MI,Michigan,Midwest,East North Central
195,43.176212,-83.887437,249 E State St,Montrose,US,McDonald's,48457,MI,Michigan,Midwest,East North Central
196,43.017622,-83.517572,1084 S State Rd,Davison,US,Burger King,48423,MI,Michigan,Midwest,East North Central
197,45.308895,-85.258745,1303 Bridge St,Charlevoix,US,Pizza Hut,49720,MI,Michigan,Midwest,East North Central
198,42.449917,-85.661605,1224 M 89,Plainwell,US,Pizza Hut,49080,MI,Michigan,Midwest,East North Central
199,45.044076,-83.456928,2250 US Highway 23 S,Alpena,US,Arby's,49707,MI,Michigan,Midwest,East North Central
200,45.05034,-83.445,1001 S State Ave,Alpena,US,Dairy Queen,49707,MI,Michigan,Midwest,East North Central
201,42.633792,-83.745291,10440 Highland Rd,Hartland,US,Taco Bell,48353,MI,Michigan,Midwest,East North Central
202,42.461637,-83.092384,1221 E 9 Mile Rd,Hazel Park,US,Taco Bell,48030,MI,Michigan,Midwest,East North Central
203,42.414696,-82.991078,12200 Gratiot Ave,Detroit,US,Taco Bell,48205,MI,Michigan,Midwest,East North Central
204,43.590028,-84.768477,1224 S Mission,Mount Pleasant,US,Arby's,48858,MI,Michigan,Midwest,East North Central
205,42.945527,-83.69153,5515 Fenton Rd,Flint,US,Arby's,48507,MI,Michigan,Midwest,East North Central
206,44.275721,-85.406141,1714 N Mitchell St,Cadillac,US,Arby's,49601,MI,Michigan,Midwest,East North Central
207,43.009426,-85.689161,2509 Alpine Ave NW,Grand Rapids,US,Arby's,49544,MI,Michigan,Midwest,East North Central
208,42.884654,-85.683497,765 44th St SW,Wyoming,US,Arby's,49509,MI,Michigan,Midwest,East North Central
209,42.912151,-85.593573,3000 28th St SE,Grand Rapids,US,Arby's,49512,MI,Michigan,Midwest,East North Central
210,42.984058,-85.638407,1230 Leonard St NE,Grand Rapids,US,Arby's,49505,MI,Michigan,Midwest,East North Central
211,42.905049,-85.776885,4584 Chicago Dr SW,Grandville,US,Arby's,49418,MI,Michigan,Midwest,East North Central
212,42.755541,-86.11581,1195 Washington Ave,Holland,US,Arby's,49423,MI,Michigan,Midwest,East North Central
213,41.938054,-84.644247,411 W Carleton Rd,Hillsdale,US,Arby's,49242,MI,Michigan,Midwest,East North Central
214,42.931488,-85.362962,2143 W Main St,Lowell,US,Arby's,49331,MI,Michigan,Midwest,East North Central
215,42.261453,-84.423763,952 N West Ave,Jackson,US,Arby's,49202,MI,Michigan,Midwest,East North Central
216,42.450431,-85.663248,1215 M 89,Plainwell,US,Arby's,49080,MI,Michigan,Midwest,East North Central
217,42.272194,-84.983336,1310 W Michigan Ave,Marshall,US,Arby's,49068,MI,Michigan,Midwest,East North Central
218,42.194116,-85.597792,8508 Shaver Rd,Portage,US,Arby's,49024,MI,Michigan,Midwest,East North Central
219,42.261766,-85.53267,3656 E Cork St,Kalamazoo,US,Arby's,49001,MI,Michigan,Midwest,East North Central
220,42.669926,-84.543872,6031 S Cedar St,Lansing,US,Arby's,48911,MI,Michigan,Midwest,East North Central
221,42.988532,-84.542143,1881 S Scott Rd,Saint Johns,US,Arby's,48879,MI,Michigan,Midwest,East North Central
222,43.352851,-83.870496,6360 Dixie Hwy,Bridgeport,US,Arby's,48722,MI,Michigan,Midwest,East North Central
223,43.661823,-84.247712,7019 Eastman Ave,Midland,US,Arby's,48642,MI,Michigan,Midwest,East North Central
224,44.251953,-84.226205,2900 Cook Rd,West Branch,US,Arby's,48661,MI,Michigan,Midwest,East North Central
225,43.840219,-84.767504,10207 S Clare Ave,Clare,US,Arby's,48617,MI,Michigan,Midwest,East North Central
226,44.299003,-84.712048,3574 W Houghton Lake Dr,Houghton Lake,US,Arby's,48629,MI,Michigan,Midwest,East North Central
227,43.041955,-83.32014,765 S Main St,Lapeer,US,Arby's,48446,MI,Michigan,Midwest,East North Central
228,43.019622,-83.518344,1010 S State Rd,Davison,US,Arby's,48423,MI,Michigan,Midwest,East North Central
229,42.894241,-83.633182,3465 Pollock Rd,Grand Blanc,US,Arby's,48439,MI,Michigan,Midwest,East North Central
230,42.500184,-83.357749,27900 Orchard Lake Rd,Farmington,US,Arby's,48334,MI,Michigan,Midwest,East North Central
231,42.629748,-82.914552,20739 Hall Rd,Macomb,US,Arby's,48044,MI,Michigan,Midwest,East North Central
232,42.842144,-85.624731,6728 Kalamazoo Ave SE,Grand Rapids,US,Taco Bell,49508,MI,Michigan,Midwest,East North Central
233,42.256217,-83.241127,20905 Ecorse Rd,Taylor,US,Burger King,48180,MI,Michigan,Midwest,East North Central
234,42.213722,-83.229223,12900 Allen Rd,Taylor,US,Burger King,48180,MI,Michigan,Midwest,East North Central
235,42.223662,-83.385421,10939 Wayne Rd,Romulus,US,Burger King,48174,MI,Michigan,Midwest,East North Central
236,42.395612,-83.485614,44475 Five Mile Rd,Plymouth,US,Burger King,48170,MI,Michigan,Midwest,East North Central
237,42.297904,-83.284666,25300 Michigan Ave,Dearborn,US,Burger King,48124,MI,Michigan,Midwest,East North Central
238,42.284725,-83.838496,151 S Zeeb Rd,Ann Arbor,US,Burger King,48103,MI,Michigan,Midwest,East North Central
239,42.472813,-82.905312,24201 Harper Ave,Saint Clair Shores,US,Burger King,48080,MI,Michigan,Midwest,East North Central
240,42.990574,-83.65351,3625 S Dort Hwy,Flint,US,Burger King,48507,MI,Michigan,Midwest,East North Central
241,43.088438,-83.694148,G5461 N Saginaw St,Flint,US,Burger King,48505,MI,Michigan,Midwest,East North Central
242,42.633676,-83.746238,10382 Highland Rd,Hartland,US,Burger King,48353,MI,Michigan,Midwest,East North Central
243,42.691102,-83.38723,4922 Dixie Hwy,Waterford,US,Burger King,48329,MI,Michigan,Midwest,East North Central
